sku;keyword;sessions;users;impressions;clicks;detail;add_from_impressions;add_from_detail;avail_01;avail_02
113931;коронки;185;150;262;0;0;0;0;;
77071;вентиль;158;129;205;0;0;0;0;;
46447;тёплый пол;137;107;213;0;0;0;0;;
3498;тротуарная;534;340;924;7;7;0;1;;
247000;труба;258;241;310;0;0;0;0;;
56801;раковина;401;363;511;1;1;0;0;;
283837;кабель;1796;1505;2488;4;3;0;0;;
448618;люк;108;98;124;0;0;0;0;;
40207;панели стеновые;253;159;439;0;0;0;0;;
16226;металлопрокат;432;313;629;2;2;5;0;;
494262;ведро;928;790;1208;6;6;0;0;;
433112;розетки;197;168;264;2;2;0;0;;
43372;труба канализационная;1664;1240;2414;4;5;0;0;;
151645;унитаз;1329;1033;2005;40;44;5;4;;
44772;кран шаровый;1305;1088;1758;4;4;6;0;;
69881;фильтр для воды;290;222;413;1;1;0;0;;
40693;кран 3/4;246;193;333;0;0;0;0;;
127100;пвх плитка;824;581;1449;0;0;0;0;;
33567;тротуарная;544;345;936;3;3;0;0;;
431447;радиаторы отопления;249;138;390;0;0;0;0;;
449525;гофра;195;177;225;0;0;0;0;;
233323;шестигранник;136;124;173;0;0;0;0;;
48255;кран 3/4;200;155;267;2;2;0;0;;
418617;линолеум;300;219;448;1;1;0;0;;
75864;масло;850;677;1226;21;20;1;2;;
364979;унитаз;384;295;628;3;4;0;0;;
8085;зеркало;374;314;648;0;3;1;0;;
468810;автомат;853;676;1281;2;2;1;0;;
365204;заглушка;377;361;416;0;0;0;0;;
403504;вагонка;6573;4044;11190;19;19;0;0;;
372992;смесители;89;76;152;3;3;0;0;;
267422;раковина;54;50;63;0;0;0;0;;
151840;угол внутренний;181;163;236;0;0;0;0;;
382326;уголки;513;451;609;0;0;0;0;;
70211;кварцвинил;466;357;854;5;4;0;0;;
10069;затирка для швов;239;161;379;1;3;0;1;;
148941;пенофол;595;389;966;15;13;2;0;;
374070;картридж;919;676;1531;8;11;5;0;;
451671;замок навесной;856;602;1532;11;12;0;1;;
154192;розетка;2528;2053;3581;21;24;8;6;;
167163;плинтус;617;589;688;0;0;0;0;;
33561;плитка тро;190;141;325;3;3;0;0;;
115590;грунт;428;376;628;2;2;0;0;;
470669;теплый пол;3857;2728;5912;24;21;1;0;;
15969;панель пвх;2075;1383;3435;20;16;0;1;;
63528;смеситель для раковины;216;156;422;1;1;0;0;;
484574;саморез;339;321;474;0;0;0;0;;
252955;крепеж;70;66;78;0;0;0;0;;
395338;ламинат;895;710;1393;0;0;0;0;;
148240;краска;5638;4617;8229;48;49;4;5;;
7453;резьба;206;177;251;0;0;0;0;;
314206;потолок;86;76;110;0;0;0;0;;
362582;уголок;6237;5031;8124;13;17;0;4;;
2289;планка торцевая;370;285;558;2;2;0;0;;
208786;грунт;575;516;782;7;7;1;0;;
125405;радиатор;547;436;842;4;5;0;0;;
453372;линолеум;5986;4263;10392;10;13;6;3;;
66870;шуруп;1036;908;1326;2;2;2;0;;
252647;электрод;140;117;207;0;0;0;0;;
62069;ламинат;1541;1412;1757;0;0;0;0;;
129839;ламинат;2263;1644;4108;6;7;1;0;;
159856;обои;786;730;945;0;0;0;0;;
11343;кровля;497;445;658;0;0;1;0;;
45090;гофра;2485;2007;3444;16;15;2;0;;
158798;черепица;570;419;858;1;1;0;0;;
479374;пиломатериал;111;87;152;1;1;0;0;;
454920;технониколь;132;123;152;0;0;0;0;;
52411;лист;120;104;129;0;0;0;0;;
463615;гайка м8;246;192;352;2;2;8;0;;
7546;анкер;2414;2015;3205;5;5;3;0;;
6430;bergauf;658;461;918;1;1;0;0;;
135572;диск отрезной;521;459;769;5;5;3;0;;
140592;отвод;1431;1182;1909;3;4;3;4;;
2405;картон;960;770;1194;2;2;0;0;;
479516;профнастил;8909;5981;13756;30;33;28;5;;
33666;рубероид;4865;2961;7839;649;712;115;103;;
51412;андулин;819;550;1268;21;20;1;0;;
408776;труба канализационная 110;349;266;492;3;3;0;1;;
472073;веревка;1256;991;1796;12;12;4;1;;
91093;профиль;221;212;236;0;0;0;0;;
78177;шпатлевка;73;68;102;0;0;0;0;;
159848;кисточка;547;474;804;1;1;4;0;;
1823;анкера;218;167;298;0;0;0;0;;
11456;теплый пол;499;450;675;0;0;0;0;;
109606;диск;1349;1167;1896;12;10;5;0;;
335897;столешница;88;79;120;0;0;0;0;;
53242;пп труба;351;288;556;1;1;1;0;;
17105;ceresit;1460;1225;1887;2;2;0;0;;
14576;газобетонный блок;227;155;430;27;26;0;0;;
470668;клей для линолеума;86;68;155;0;0;0;0;;
464659;пила;131;115;177;0;0;0;0;;
468505;замок;2694;2194;3824;3;4;0;2;;
214564;шпатлёвка;148;122;295;0;0;0;0;;
127275;мдф;111;108;140;0;0;0;0;;
239719;веревка джутовая;203;131;336;11;14;5;2;;
86937;антисептик для дерева;574;399;980;19;23;0;1;;
233199;саморез по металлу;761;637;1075;5;5;2;0;;
484444;тратуарная плитка;384;228;707;0;0;0;0;;
318779;ламинат;163;148;226;0;0;0;0;;
115288;порожек;272;228;416;5;5;1;2;;
473309;неомид;479;396;627;1;1;0;0;;
27547;tikurila;24;11;29;0;0;0;0;;
484469;клей обойный;214;178;309;3;4;0;0;;
274459;смеситель для кухни;68;63;102;0;0;0;0;;
6549;лак;238;209;304;0;0;0;0;;
244842;туалет;203;185;246;0;0;0;0;;
62303;гипсовая штукатурка;313;198;525;1;1;0;0;;
445657;брус;434;372;532;0;1;0;0;;
231244;кабель кг;318;254;446;0;0;0;0;;
13579;брус;10442;7454;14219;69;83;69;15;;
281865;насос;545;467;832;0;0;0;0;;
479210;смеситель для кухни;1144;763;2446;31;39;7;5;;
70227;плита;101;95;115;0;0;0;0;;
19214;саморез;802;749;980;5;5;4;2;;
33027;эмаль для пола;238;185;402;3;3;0;0;;
40598;труба;237;228;260;0;0;6;0;;
123960;двери;107;101;111;0;0;0;0;;
147842;дверь межкомнатная;92;76;136;0;0;0;0;;
174877;войлок;454;390;571;0;0;0;0;;
489476;бетон;175;158;222;1;1;0;2;;
8032;теплоизоляция;732;613;1029;0;0;0;0;;
159922;ручка;100;96;104;0;0;0;0;;
153042;серкулярная пила;20;3;26;0;0;0;0;;
61606;ламинат;1647;1504;1955;0;0;0;0;;
118205;шланг;116;108;131;0;0;0;0;;
34134;решетка;132;113;156;0;0;0;0;;
151858;угол наружный;187;158;251;1;1;0;0;;
138594;кабель кг;216;172;296;0;0;0;0;;
441651;панели;210;191;244;0;0;0;0;;
143112;марта;289;258;357;3;3;0;0;;
35173;колер;369;299;488;2;1;0;0;;
391705;плинтус;271;258;301;0;0;0;0;;
28040;пленка;4132;3122;6234;0;0;0;0;;
484281;коллектор;664;475;993;2;2;2;0;;
437315;трап;279;223;461;0;0;0;0;;
453981;пленка;651;485;974;6;8;1;1;;
488393;степлер;494;366;798;1;1;0;0;;
490404;леска;472;386;711;0;0;0;0;;
118019;плитка фасадная;133;89;170;1;1;0;0;;
462808;насадка;258;220;300;4;4;0;0;;
10993;цемент;122;119;148;0;0;0;0;;
171706;унитаз;656;530;1111;3;2;0;0;;
127884;унитаз;2807;2115;4732;77;85;3;7;;
70300;защелка;240;209;366;0;0;0;0;;
470634;стяжка;53;50;61;0;0;0;0;;
97512;молдинг;167;124;268;17;15;0;0;;
408779;труба 20;293;247;367;0;0;0;0;;
40939;утеплитель;1471;1299;1809;0;0;3;0;;
109297;бумага;264;225;313;2;1;2;1;;
23135;ключ;206;201;245;0;0;0;0;;
32193;ленолиум;93;79;173;0;0;0;0;;
47942;насос погружной;173;129;329;1;1;0;0;;
237888;душ;153;130;216;0;0;0;0;;
150502;грунт-эмаль;298;248;441;0;0;0;0;;
230978;масло;966;758;1411;11;13;0;1;;
2293;ручка;419;382;517;0;0;0;0;;
41882;труба пнд;1301;964;1754;2;3;1;3;;
33567;плитка тратуарная;616;353;1162;14;15;0;6;;
220000;ведро;3039;2506;3949;3;3;1;0;;
27013;пила;143;136;176;1;1;0;0;;
159858;marta;114;104;132;0;0;0;0;;
26050;водосток;1202;901;1817;5;6;6;1;;
374068;кронштейн;438;416;480;0;0;0;0;;
80085;поликорбанат;95;82;123;0;0;0;0;;
489581;ресанта;152;130;186;1;1;0;0;;
81567;труба водосточная;211;155;360;1;2;0;0;;
433680;щит;233;199;310;1;1;1;0;;
470635;клей для линолеума;67;53;121;0;0;0;0;;
51536;плиточный клей;1351;896;2558;0;0;0;0;;
45765;полотенцесушитель;1762;1160;3574;37;47;1;3;;
77635;труба пнд;1161;883;1604;0;0;0;0;;
475467;прокат;147;130;177;0;0;0;0;;
265874;ламинат;5641;3976;9864;79;95;13;29;;
351283;пвх плитка;132;98;257;1;1;0;0;;
52973;плитка на пол;201;157;343;0;0;0;0;;
11330;ткань;111;101;137;0;0;0;0;;
93311;профиль угловой;360;263;618;1;1;0;1;;
6427;гипсокартон влагостойкий;689;512;1005;2;2;1;0;;
446347;фланец;189;166;272;0;0;0;0;;
490968;удлинитель;717;546;1048;4;4;0;0;;
159814;ручка;127;122;142;0;0;0;0;;
451320;доска;12149;8329;18412;15;17;3;0;;
203066;кабель;163;159;202;0;0;0;0;;
38207;кирпич рядовой;309;142;604;8;8;0;0;;
43340;ванны;164;130;316;3;3;0;0;;
70251;кварц винил;264;179;430;0;0;0;0;;
493971;антисептик;204;170;284;0;0;0;0;;
83887;плинтус;178;164;194;0;0;0;0;;
48364;тройник;230;214;267;0;0;0;0;;
26674;вилка;1181;904;1735;77;82;28;17;;
105524;замок;685;595;848;0;0;0;0;;
130217;уплотнитель;637;488;924;0;0;0;0;;
209276;линолеум;1405;1182;2051;4;4;2;0;;
168647;бита;1464;1157;2347;9;12;9;1;;
473275;эмаль;323;288;429;0;0;0;0;;
80059;американка;302;263;404;0;0;2;0;;
467345;умывальник;247;217;325;0;0;0;0;;
405029;линолеум;9037;6393;15252;78;86;28;17;;
35037;профиль;2467;2122;2984;1;1;0;0;;
470973;раковина;1721;1348;2536;7;7;0;0;;
6230;краска;217;182;287;0;0;0;0;;
454579;труба пвх;498;439;653;6;7;0;0;;
3381;пф-115;412;344;641;2;2;0;0;;
490408;тример;216;168;364;2;3;0;0;;
448623;угол наружный;84;73;100;0;0;0;0;;
443289;шуроповерт;166;118;271;2;1;0;0;;
11517;профиль для гкл;167;124;250;2;3;8;0;;
228653;диск;211;196;265;0;0;0;0;;
11738;брусчатка;1356;842;2448;3;3;0;0;;
222584;уголок;595;565;673;0;0;0;0;;
222207;металлосайдинг;157;113;253;0;0;0;0;;
20109;цемент;774;696;917;0;0;0;0;;
129032;радиатор;3652;2646;5901;16;17;1;1;;
14333;штукатурка цементная;1451;998;2749;0;0;0;0;;
452568;лист;457;417;552;0;0;0;0;;
470647;стяжка для пола;185;131;331;0;0;0;0;;
7383;кирпич;1147;871;1870;0;0;0;0;;
402450;ленолиум;267;206;479;2;2;1;1;;
43635;труба 20;173;148;222;0;0;0;0;;
408468;пвх плитка;153;126;192;0;0;0;0;;
441788;заглушка;1731;1526;2089;0;0;0;0;;
62384;двери;449;406;542;0;0;0;0;;
33030;керамзито;308;215;465;14;17;0;5;;
140135;гвл;3740;2453;5108;319;370;85;115;;
351577;ламинат;189;170;241;0;0;0;0;;
187077;краски;65;58;132;0;0;0;0;;
478983;мастика;3122;2208;5246;65;70;7;2;;
433682;рейки;200;170;263;0;0;0;0;;
1618;момент монтаж;114;86;166;9;9;0;1;;
119714;линолеум;60;54;95;1;1;0;0;;
55399;мдф панель;505;381;772;1;1;0;0;;
61214;обжим;117;113;132;0;0;0;0;;
102463;маска;230;183;301;0;0;0;0;;
66797;кран;1986;1704;2570;11;10;5;3;;
326173;столешница;386;324;536;0;0;0;0;;
105893;коробки;361;308;457;0;0;0;0;;
446900;ingco;436;319;643;2;2;0;0;;
13567;knauf;47;45;66;0;0;0;0;;
113967;коронка алмазная;504;378;752;3;3;0;0;;
244703;кран шаровый 1/2;123;110;166;0;0;0;0;;
446103;диск отрезной;298;277;415;0;0;0;0;;
57368;розетка;253;204;320;1;1;0;0;;
13536;металлопрокат;377;291;516;9;8;4;0;;
15699;гипсокартон;879;736;1251;0;0;0;0;;
453141;рейка;207;165;276;14;15;0;2;;
105794;скотч;450;363;663;16;15;0;0;;
124213;стекло;373;338;432;0;0;0;0;;
237856;уголок;175;172;199;0;0;0;0;;
24750;лино;242;188;431;0;0;0;0;;
62709;профиль;7783;6078;10461;108;95;194;42;;
121504;линолеум;782;618;1167;0;0;0;0;;
467450;шкаф;196;182;259;0;0;0;0;;
168461;желоб;535;414;839;2;2;0;0;;
465710;рейка;2580;1926;3645;2;1;0;0;;
71770;теплый пол;284;263;396;0;0;0;0;;
40830;тройник пп;198;179;270;0;0;2;0;;
23712;затирка;3831;2810;6329;23;28;2;1;;
135775;насос;1273;987;1941;2;2;0;0;;
11389;цемент;571;510;679;0;0;0;0;;
11185;краска;5632;4606;7839;15;16;7;0;;
446192;панели;558;422;862;4;4;0;0;;
2507;таз;692;527;910;5;5;1;0;;
10995;плитка керамическая;108;101;120;0;0;0;0;;
217563;пиломатериал;179;146;226;0;0;0;0;;
65029;смеситель для раковины;209;156;355;3;4;0;0;;
314208;потолок;70;66;82;0;0;0;0;;
444166;кирпич;361;325;494;0;0;0;0;;
408471;плинтус напольный;317;263;412;1;1;0;0;;
159824;радиатор;583;493;819;1;1;0;0;;
449862;плинтус потолочный;2341;1452;4332;68;75;4;12;;
170471;шланг;435;403;493;0;0;0;0;;
52464;бур по бетону;130;106;176;0;0;0;0;;
7522;пвх панели;898;587;1583;1;1;0;0;;
33026;эмаль белая;189;136;307;4;5;0;0;;
165858;панели;324;228;548;6;7;0;0;;
115005;набор ключей;327;285;459;23;24;0;1;;
232276;дюбель;1958;1617;2584;8;7;0;0;;
54917;грунт-эмаль;298;248;441;0;0;0;0;;
436045;цемент;445;367;525;1;1;0;0;;
109470;бур 6;144;119;188;0;0;0;0;;
493479;розетка;555;493;676;0;0;0;0;;
109818;сверло по металлу;493;432;734;0;0;1;0;;
491216;унитаз;1559;1332;2306;0;0;0;0;;
451977;водосток;525;425;754;0;0;1;0;;
28885;бетонконтакт;1813;1309;2715;125;145;35;29;;
43808;арматура;788;679;992;1;1;0;0;;
481128;американка;751;622;1000;0;0;1;0;;
463337;болт;646;614;786;0;0;0;0;;
233249;саморез по металлу;211;173;262;0;0;0;0;;
408469;плинтуса;195;147;248;2;2;0;0;;
464112;металлопрокат;141;117;195;0;0;0;0;;
470995;раковина;1485;1173;2207;3;3;0;1;;
380475;шторы;168;142;188;0;0;0;0;;
159809;кисточка;561;488;840;4;4;0;4;;
112021;коробка;1056;911;1272;0;0;0;0;;
443258;керамогранит;1142;995;1459;0;0;0;0;;
463334;болты;160;134;224;0;0;0;0;;
43241;муфта полипропиленовая;184;170;265;0;0;0;0;;
69847;панели;1735;1289;2655;7;10;5;4;;
63112;коронка по дереву;453;305;733;9;9;0;0;;
129119;кирпич;631;498;1094;0;0;0;0;;
150036;аэрозоль;301;261;427;0;0;0;0;;
109783;сверла;224;191;330;1;1;2;0;;
45710;смеситель для раковины;260;185;481;1;1;0;0;;
100154;шпаклевка финишная;460;370;765;11;15;7;5;;
66934;котёл газовый напольный;14;4;18;0;0;0;0;;
440279;кирпич облицовочный;630;367;1399;32;29;0;3;;
103941;блок;67;64;89;0;0;0;0;;
444256;кирпич полнотелый;1070;597;2429;1;1;0;0;;
480044;проволока;303;204;414;11;8;1;1;;
142733;плинтус;192;187;205;1;1;0;0;;
10509;брус;326;295;392;0;0;0;0;;
473214;огнебиозащита;976;668;1771;7;7;0;0;;
57037;набор ключей;318;277;451;3;3;0;0;;
119506;удлинитель;1144;885;1616;0;0;0;0;;
132721;нить;477;385;653;0;0;0;0;;
54243;гидроаккумулятор;352;240;755;3;3;0;0;;
172413;водосточ;137;113;199;1;1;0;0;;
10182;пол;93;85;111;0;0;0;0;;
128902;насосная станция;939;554;2122;2;2;0;0;;
136588;доска;967;702;1457;3;3;3;0;;
246631;теплоизоляция;1092;919;1488;3;3;0;0;;
469750;болт анкерный;266;221;393;1;1;0;0;;
215977;обратный клапан;1108;836;1630;25;31;5;1;;
245526;переходник;794;709;992;0;0;0;0;;
68852;диск алмазный;816;634;1368;4;4;0;0;;
88337;лист оцинкованный;182;146;238;8;8;0;0;;
57980;болт м8;151;132;246;1;1;0;0;;
10102;церезит;859;701;1120;1;1;1;0;;
13361;краска для потолка;320;183;648;3;4;0;1;;
139157;триммер электрический;94;59;171;0;0;0;0;;
471039;раковина;170;149;265;0;0;0;0;;
113885;круг;691;615;903;1;1;0;0;;
72663;вагонка;2121;1384;3785;4;4;1;0;;
7415;дюбель для теплоизоляции;440;351;718;8;9;0;3;;
56358;замок;259;213;411;0;0;0;0;;
57936;линолеум;510;426;676;1;1;0;0;;
326168;раковина;68;55;101;1;1;0;0;;
11751;набор;384;311;628;3;3;0;0;;
431990;поддон;429;360;580;1;1;0;0;;
233188;саморезы по металлу;347;287;505;3;3;4;6;;
167678;кирпич;258;232;318;1;1;0;0;;
159917;обои;773;718;920;0;0;0;0;;
57485;болт;656;589;819;0;0;1;0;;
125142;плинтус напольный;719;572;1170;2;3;0;0;;
138501;экстрол;840;594;1149;6;9;3;0;;
103241;круг отрезной;557;449;802;1;1;3;2;;
6306;фанера 12 мм;162;117;225;0;0;0;0;;
52471;круг;532;472;692;0;0;0;0;;
251875;уголок;294;258;385;0;0;0;0;;
175129;каркас;221;184;279;0;0;0;0;;
53521;водостоки;138;84;193;0;0;0;0;;
73400;батарея;259;214;339;0;0;0;0;;
56280;бергауф;1105;592;1906;30;52;0;3;;
42624;погружной насос;124;96;273;0;0;0;0;;
449634;шланг;550;507;676;1;1;0;0;;
112527;плинтуса;157;122;184;0;0;0;0;;
188175;лампочка;568;468;785;10;11;3;1;;
41973;переходник;468;417;557;0;0;0;0;;
25531;сайдинг;7249;4441;12330;200;223;30;20;;
28043;мембрана;1988;1401;2917;14;14;0;0;;
490433;очки;384;286;624;0;0;0;0;;
168624;теплоизоляция;243;217;348;0;0;0;0;;
159824;кисть;2985;2463;4691;2;2;16;3;;
41622;терморегулятор;1301;907;2206;17;16;0;2;;
457120;usb;128;88;157;1;1;0;0;;
51421;бак расширительный;253;197;591;0;0;0;0;;
420503;ушм;1024;787;1642;14;16;1;5;;
18662;керамогранит;107;99;131;0;0;0;0;;
127479;грунт по металлу;162;116;232;0;0;0;0;;
25719;виниловый сайдинг;282;153;454;0;0;0;0;;
7546;анкерный болт;354;293;496;6;7;0;3;;
167212;угол;186;182;221;0;0;0;0;;
484237;tikkurila;192;152;294;0;0;0;0;;
478757;насос;1280;983;1970;6;8;4;1;;
143111;marta;139;128;175;0;0;0;0;;
